CustomerID,TransactionDate,TransactionAmount
CUST10158,11/27/24,693.63
CUST10945,8/27/24,369.03
CUST10668,11/15/22,750.46
CUST10345,9/17/24,906.12
CUST10863,11/13/23,2720.63
CUST10985,4/29/24,1968.34
CUST10967,8/22/24,428.2
CUST10337,3/5/24,522.93
CUST10462,5/22/24,1106.56
CUST10172,4/22/24,408.67
CUST10534,1/15/24,1774.34
CUST10101,5/22/25,360.73
CUST10824,4/9/22,1542.92
CUST10466,7/18/23,770.68
CUST10129,6/18/24,403.3
CUST10157,12/20/22,707.24
CUST10961,2/4/25,695.33
CUST10000,4/15/23,764.08
CUST10392,8/8/23,303.47
CUST10915,1/3/24,1546.3
CUST10173,9/3/23,810.58
CUST10134,1/26/24,1054.04
CUST10111,4/19/24,444.83
CUST10569,4/19/24,1697.06
CUST10652,11/5/23,771.83
CUST10211,8/31/23,554.74
CUST10647,11/15/21,1136.13
CUST10881,9/29/24,690.27
CUST10112,7/19/25,2379.25
CUST10926,4/26/24,2229.99
CUST10056,5/21/25,310.51
CUST10796,1/29/24,337.36
CUST10590,12/29/24,1121.74
CUST10777,12/25/24,1370
CUST10502,7/22/23,1966.92
CUST10228,6/15/24,1176.85
CUST10553,11/13/21,834.72
CUST10407,7/7/23,3945.72
CUST10734,11/27/23,111.73
CUST10356,5/29/22,629.92
CUST10300,4/23/24,446.52
CUST10092,3/4/21,1345.12
CUST10876,3/4/25,1739.73
CUST10229,1/30/25,746.08
CUST10377,1/19/24,973.09
CUST10763,5/17/24,2366.17
CUST10024,7/16/22,1674
CUST10097,4/15/24,340.3
CUST10269,4/24/24,953
CUST10285,9/21/22,2226.92
CUST10296,4/22/22,891.7
CUST10564,4/29/24,445.73
CUST10317,1/22/24,1722.35
CUST10186,2/25/24,43.1
CUST10441,5/29/23,1091.11
CUST10704,2/24/24,312.72
CUST10501,11/26/24,2804.57
CUST10329,8/19/22,1418.02
CUST10882,2/15/22,849.85
CUST10385,3/1/22,858.91
CUST10287,8/30/22,2211.61
CUST10561,5/17/25,863.15
CUST10789,1/9/24,29.15
CUST10412,1/10/23,3067.06
CUST10927,2/22/24,563.99
CUST10213,7/1/25,2996.14
CUST10427,8/31/23,44.41
CUST10358,10/5/24,376.14
CUST10072,1/22/23,1668.71
CUST10716,1/22/25,1000.94
CUST10546,8/10/24,1758.34
CUST10940,6/2/22,363.45
CUST10456,1/13/24,972.83
CUST10311,1/15/25,1134.5
CUST10314,9/7/24,3437.91
CUST10405,3/23/25,818.47
CUST10359,4/26/25,190.63
CUST10724,5/27/22,1411.25
CUST10945,5/24/23,128.96
CUST10678,6/5/24,1443.86
CUST10029,7/25/24,827.44
CUST10291,3/1/23,928.07
CUST10132,6/17/25,942.86
CUST10906,10/19/24,901.41
CUST10115,3/31/21,643.65
CUST10765,5/1/25,736.32
CUST10330,5/12/24,343.73
CUST10242,7/23/22,1314.14
CUST10687,5/15/24,2008.66
CUST10909,4/23/24,246.4
CUST10249,9/29/24,895.89
CUST10528,12/10/23,151.32
CUST10606,10/27/21,1644.88
CUST10703,1/18/25,494.48
CUST10872,1/9/24,2766.35
CUST10351,12/15/24,598.61
CUST10143,5/12/24,857.47
CUST10615,7/31/23,961.39
CUST10998,3/26/25,1114.9
CUST10892,7/16/24,1383.26
CUST10047,7/1/23,168.29
CUST10967,2/18/24,238.46
CUST10357,6/15/25,1036.11
CUST10171,2/20/23,213.6
CUST10596,7/27/24,1122.56
CUST10257,10/10/24,817.85
CUST10833,5/16/24,2120.66
CUST10956,5/20/25,1219.17
CUST10542,1/14/24,1044.94
CUST10951,5/13/25,667.39
CUST10657,6/22/23,320.78
CUST10879,9/9/24,1117.39
CUST10987,4/12/22,1262.14
CUST10950,5/12/25,1873.42
CUST10409,7/1/25,304.81
CUST10729,3/6/25,142.21
CUST10960,6/23/23,123.79
CUST10060,11/4/21,978.89
CUST10742,10/17/24,2497.55
CUST10635,1/20/24,2222.69
CUST10231,8/30/24,608.88
CUST10307,2/11/22,1922.39
CUST10908,12/10/24,1569.47
CUST10345,2/10/25,715.69
CUST10995,3/25/21,659.12
CUST10861,10/21/23,243.13
CUST10941,10/29/23,789.79
CUST10351,12/30/24,106.53
CUST10526,4/5/25,2240.73
CUST10763,1/8/24,596.24
CUST10616,10/12/21,987.89
CUST10757,7/15/23,1713.4
CUST10868,1/1/25,249.25
CUST10043,12/4/23,710.02
CUST10002,10/9/23,183.71
CUST10846,6/1/25,1557.12
CUST10422,10/14/24,626.08
CUST10951,7/13/25,1537.22
CUST10290,2/28/24,1381.65
CUST10837,8/19/21,283.73
CUST10007,7/11/23,1278.88
CUST10101,8/30/21,973.09
CUST10140,1/17/25,807.71
CUST10598,2/14/22,1177.13
CUST10289,6/2/25,198.43
CUST10111,6/11/25,838.06
CUST10936,5/18/24,928.42
CUST10043,2/22/24,886.75
CUST10279,5/21/25,133.3
CUST10053,5/16/24,228.57
CUST10883,6/5/24,1535.86
CUST10800,12/16/24,302.28
CUST10622,6/22/25,1190.66
CUST10488,11/16/23,208.42
CUST10511,6/6/25,482.43
CUST10053,11/27/24,3947.45
CUST10925,4/1/23,515.59
CUST10211,2/20/23,865.28
CUST10877,10/14/24,1462.35
CUST10197,5/20/24,1615.97
CUST10755,11/25/23,1195.5
CUST10048,6/30/25,981.67
CUST10864,5/10/22,958.18
CUST10357,8/22/24,634.51
CUST10287,8/6/23,601.6
CUST10975,3/11/22,751.02
CUST10863,4/7/25,471.39
CUST10381,11/4/23,307.62
CUST10525,6/4/21,1012.06
CUST10231,2/5/25,90.55
CUST10328,11/28/24,928.32
CUST10330,11/22/21,1009.04
CUST10504,10/19/22,781.66
CUST10950,2/25/23,1223.46
CUST10950,6/27/23,691.22
CUST10035,8/30/21,1157.73
CUST10605,11/15/21,789.31
CUST10644,3/23/23,1815.92
CUST10819,11/1/23,459.97
CUST10136,12/16/22,1733.11
CUST10131,4/24/24,401.2
CUST10582,9/25/24,1195.92
CUST10193,3/5/24,1053.86
CUST10670,10/25/23,759.33
CUST10240,2/23/25,2459.73
CUST10731,7/9/23,328.62
CUST10055,12/3/22,498.55
CUST10945,6/15/25,2002.7
CUST10091,8/14/24,514.91
CUST10035,6/26/22,2157.3
CUST10052,9/6/22,437
CUST10195,2/8/25,1722.72
CUST10772,7/19/23,2172.58
CUST10367,11/19/23,2866.15
CUST10422,7/21/25,673.56
CUST10802,2/16/24,698.7
CUST10814,10/14/23,427.33
CUST10806,7/26/24,846.88
CUST10738,1/18/24,975.9
CUST10161,10/9/23,2181.13
CUST10962,1/27/25,543.29
CUST10198,11/14/24,469.43
CUST10830,12/26/22,268.8
CUST10792,11/25/24,276.43
CUST10213,11/22/24,663.05
CUST10382,12/15/24,258.53
CUST10675,4/13/24,1304.23
CUST10248,3/24/25,750.99
CUST10234,6/11/23,302.9
CUST10026,9/12/23,2913.84
CUST10431,12/26/22,917.57
CUST10327,6/24/24,798.18
CUST10886,5/18/24,1462.03
CUST10907,1/12/24,488.55
CUST10561,12/23/24,1854.08
CUST10664,2/12/25,827.7
CUST10395,4/9/22,930.24
CUST10132,11/13/24,345.97
CUST10350,9/22/24,186.69
CUST10677,5/18/24,395.98
CUST10666,6/23/23,68.78
CUST10136,5/31/21,808.26
CUST10843,7/20/24,453.93
CUST10980,9/10/24,671.14
CUST10096,5/21/25,956.83
CUST10463,10/5/24,597.08
CUST10773,5/19/24,2604.89
CUST10294,7/8/22,517.52
CUST10748,8/10/24,376.26
CUST10411,5/5/24,925.65
CUST10829,12/16/22,509.2
CUST10411,3/6/24,1158.96
CUST10824,3/13/24,578.07
CUST10992,1/21/22,342.46
CUST10610,4/3/25,897.62
CUST10102,6/14/22,1033.47
CUST10212,5/25/23,855.73
CUST10833,4/5/23,452.35
CUST10725,8/30/23,594.45
CUST10651,11/24/24,2435.83
CUST10327,6/22/24,1365.87
CUST10996,4/24/24,656.13
CUST10735,7/16/24,674.45
CUST10603,1/28/23,256.61
CUST10359,11/3/24,965.56
CUST10704,8/26/24,1671.03
CUST10402,3/19/24,827.25
CUST10399,5/29/24,778.78
CUST10895,8/23/22,65.04
CUST10477,6/1/23,919.19
CUST10312,7/23/24,128.42
CUST10071,3/31/25,611.33
CUST10492,12/30/24,284.02
CUST10057,3/22/22,869.8
CUST10497,11/16/24,2107.99
CUST10738,9/14/21,133.39
CUST10994,1/9/25,687.18
CUST10995,6/8/22,3944.43
CUST10117,11/6/23,484.73
CUST10334,12/1/23,1390.84
CUST10942,1/4/23,646.34
CUST10186,11/15/24,1615.92
CUST10806,2/2/25,1173.55
CUST10177,4/16/25,783.32
CUST10325,3/7/24,180.46
CUST10419,1/27/24,1651.35
CUST10887,3/12/23,121.72
CUST10150,4/28/25,1098.4
CUST10586,11/11/23,774.8
CUST10945,1/9/24,256.62
CUST10176,8/20/24,804.27
CUST10708,10/15/24,1006.09
CUST10187,2/13/25,910.86
CUST10743,10/14/22,682.08
CUST10831,4/5/24,877.71
CUST10891,9/13/23,847.15
CUST10858,5/11/25,805.26
CUST10623,8/2/23,1085.63
CUST10370,10/25/24,880.75
CUST10413,11/13/24,1239.63
CUST10089,4/8/24,709.32
CUST10630,7/16/25,186.12
CUST10969,7/21/25,489.81
CUST10221,12/7/23,867.47
CUST10907,10/24/24,1587.19
CUST10618,2/19/24,832.96
CUST10743,3/20/24,724.47
CUST10618,6/23/22,733.32
CUST10789,8/2/24,778.17
CUST10759,5/6/24,535.62
CUST10750,4/29/24,681.97
CUST10634,4/27/24,1897.77
CUST10159,5/28/22,647.07
CUST10761,8/21/22,863.64
CUST10907,3/25/24,473.71
CUST10761,9/8/24,451.26
CUST10893,8/25/23,1771.71
CUST10499,3/22/23,563.67
CUST10964,11/12/24,451.49
CUST10383,10/12/24,932.38
CUST10278,6/9/25,441.46
CUST10734,5/14/24,1311.89
CUST10179,1/26/24,371.15
CUST10312,2/11/25,316.49
CUST10495,6/3/23,687.67
CUST10035,7/15/21,1834.76
CUST10942,8/10/24,529.93
CUST10393,6/13/22,223.83
CUST10136,9/21/22,684.89
CUST10632,1/1/24,2417.82
CUST10829,12/14/22,1580.83
CUST10469,6/30/24,1670.15
CUST10313,6/14/25,856.15
CUST10350,11/28/24,501.92
CUST10624,1/22/25,1589.34
CUST10583,7/30/22,1163.14
CUST10124,12/22/21,392.66
CUST10352,7/7/22,957.25
CUST10795,1/1/25,276.48
CUST10927,8/18/23,2666.02
CUST10437,10/14/22,1523.97
CUST10247,7/15/25,1058.21
CUST10111,6/6/24,1165.31
CUST10005,6/3/24,953.52
CUST10473,11/14/22,1222.36
CUST10123,9/30/23,153.56
CUST10332,1/28/24,1023.91
CUST10625,6/17/23,706.46
CUST10941,1/15/25,594.51
CUST10508,9/11/22,621.34
CUST10617,5/29/24,1401.21
CUST10965,8/3/22,406.28
CUST10947,1/8/24,508.83
CUST10215,1/2/25,559.32
CUST10103,12/7/23,63.02
CUST10515,1/1/25,1290.45
CUST10023,6/25/21,801.39
CUST10769,7/23/24,463.81
CUST10793,12/19/24,774.96
CUST10546,7/26/23,1524.7
CUST10304,2/11/25,319.35
CUST10423,4/25/22,333.9
CUST10210,11/2/24,1787.74
CUST10322,3/22/23,325.1
CUST10435,1/17/22,83.91
CUST10647,10/20/23,424.2
CUST10608,12/21/20,1220.96
CUST10199,8/14/22,248.43
CUST10170,6/11/24,258.23
CUST10757,9/3/23,668.18
CUST10822,7/21/23,2020.12
CUST10807,12/16/23,555.18
CUST10178,7/1/24,428.5
CUST10049,9/9/24,593.97
CUST10505,4/23/24,1878.2
CUST10444,11/29/21,1262.02
CUST10117,2/25/25,764.68
CUST10176,7/28/24,928.99
CUST10011,12/12/21,1055.23
CUST10672,5/27/24,525.23
CUST10606,10/28/23,234.97
CUST10041,2/18/25,609.08
CUST10084,11/18/24,1398.96
CUST10467,7/19/24,502.64
CUST10582,11/18/24,4033.14
CUST10440,4/8/23,1197.97
CUST10356,10/18/22,957.92
CUST10194,6/8/25,1827.1
CUST10540,10/14/24,653.54
CUST10851,3/8/25,987.43
CUST10905,1/17/25,903.17
CUST10056,6/3/23,515.69
CUST10365,10/19/24,1354.8
CUST10486,5/31/25,705.99
CUST10830,3/12/25,703.62
CUST10774,12/21/23,2352.05
CUST10933,7/12/24,1002.07
CUST10094,5/19/25,685.96
CUST10375,2/5/21,442.54
CUST10185,6/25/24,1306.07
CUST10795,1/13/23,1477.94
CUST10807,2/1/24,1485.97
CUST10391,11/10/24,646.74
CUST10867,8/25/23,282.36
CUST10247,11/8/24,1465.64
CUST10722,3/16/24,631.7
CUST10082,3/21/25,2143.77
CUST10533,4/28/25,1604.38
CUST10264,2/22/22,644.44
CUST10567,4/29/25,1138.08
CUST10604,4/17/24,1326.08
CUST10032,9/19/23,751.55
CUST10576,11/17/24,397.16
CUST10419,4/20/23,199.16
CUST10148,6/26/23,480.21
CUST10786,4/25/24,659.24
CUST10524,2/16/25,1170.51
CUST10273,7/1/23,70.03
CUST10445,7/29/25,2607.82
CUST10225,5/19/24,2981.43
CUST10335,2/19/22,401.46
CUST10442,9/18/23,760.04
CUST10223,12/31/23,1732.32
CUST10572,6/7/25,1018.45
CUST10104,4/20/25,496.91
CUST10221,4/21/25,65.72
CUST10369,9/29/23,1858.69
CUST10558,7/18/22,1558.37
CUST10510,5/24/24,2014.46
CUST10560,12/18/24,621.32
CUST10164,7/18/23,885.55
CUST10777,5/1/23,1801.29
CUST10843,8/9/21,291.38
CUST10320,1/15/23,943.02
CUST10390,5/28/24,406.48
CUST10852,5/23/23,2624.18
CUST10114,6/1/23,1697.2
CUST10237,5/28/25,91.93
CUST10761,12/29/22,580.57
CUST10409,12/26/22,921.35
CUST10907,8/22/24,790.78
CUST10941,9/23/23,483.97
CUST10438,1/17/25,403.42
CUST10848,9/8/24,396.25
CUST10914,7/15/25,1304.23
CUST10474,10/25/24,1171.42
CUST10956,9/9/24,561.91
CUST10404,3/3/24,688.43
CUST10632,5/4/24,2353.84
CUST10293,6/1/24,881.48
CUST10713,4/24/24,2767.7
CUST10128,8/24/24,753
CUST10834,6/7/22,749.58
CUST10216,4/27/24,1790.13
CUST10859,12/10/22,1018.44
CUST10333,10/14/22,1670.45
CUST10024,5/17/22,1227.02
CUST10555,11/5/24,239.59
CUST10073,7/23/25,493.37
CUST10990,1/1/25,1591.52
CUST10922,3/21/25,560.73
CUST10646,5/13/21,423.01
CUST10081,11/11/23,298.03
CUST10325,12/24/23,297.46
CUST10908,8/22/24,457.38
CUST10433,9/16/24,534.98
CUST10929,6/19/24,501.37
CUST10056,2/9/25,626.76
CUST10496,3/17/25,920.77
CUST10625,2/15/25,613.56
CUST10721,3/26/24,1136.82
CUST10534,10/6/24,768.41
CUST10119,12/5/22,1018.08
CUST10015,10/4/22,840.57
CUST10661,9/12/22,2402.06
CUST10886,6/19/25,253.53
CUST10473,9/9/22,505.92
CUST10688,11/5/23,408.26
CUST10248,12/23/24,257.23
CUST10480,6/27/22,1179.31
CUST10687,12/1/24,1368.6
CUST10636,3/3/23,131.73
CUST10932,6/4/25,850.81
CUST10912,7/28/24,1137.13
CUST10296,10/29/21,302.4
CUST10889,11/21/23,1451.21
CUST10388,7/8/25,1674.89
CUST10359,5/14/25,419.31
CUST10265,9/4/22,332.37
CUST10803,9/3/23,1437.37
CUST10558,6/2/25,1082.33
CUST10796,5/9/25,213.48
CUST10790,3/19/23,379.56
CUST10821,6/29/22,138.28
CUST10856,3/18/24,370.67
CUST10212,12/19/23,492.67
CUST10724,1/4/22,1351.75
CUST10710,11/30/24,1233.69
CUST10704,7/14/24,1374.7
CUST10546,5/18/23,399.81
CUST10063,4/18/25,18.01
CUST10716,11/6/24,1167.73
CUST10988,3/16/24,1572.62
CUST10943,7/19/24,1682.11
CUST10544,3/23/22,2479.72
CUST10661,5/22/23,1320.7
CUST10126,4/6/23,416.76
CUST10679,6/17/25,960.91
CUST10105,5/19/25,749.44
CUST10572,9/3/24,330.51
CUST10949,5/23/25,707.83
CUST10549,11/25/24,898.7
CUST10787,5/1/24,980.55
CUST10124,1/1/22,1385.2
CUST10833,3/17/24,494.55
CUST10047,6/30/24,788.64
CUST10977,11/4/24,1101.45
CUST10082,8/24/24,3693.27
CUST10180,5/10/24,518.58
CUST10756,4/6/23,210.45
CUST10297,7/4/22,2182.09
CUST10416,7/19/22,817.48
CUST10839,2/16/25,118.89
CUST10823,9/23/24,568.13
CUST10927,10/7/23,266.76
CUST10063,10/2/21,848.9
CUST10085,10/15/21,1860.35
CUST10117,12/7/24,1233.81
CUST10898,5/8/24,752.84
CUST10196,2/11/25,1799.18
CUST10616,12/20/23,170.86
CUST10149,10/1/23,628.29
CUST10977,12/29/24,2941.59
CUST10463,3/17/25,1153.04
CUST10008,12/8/23,1280.65
CUST10189,8/29/20,715.95
CUST10200,8/15/22,276.61
CUST10220,11/24/22,2081.27
CUST10219,3/25/25,996.81
CUST10985,10/8/24,462.66
CUST10166,9/19/23,1231.62
CUST10954,11/9/24,527.66
CUST10747,3/18/25,617.53
CUST10002,5/17/24,71.65
CUST10371,7/6/24,613.27
CUST10515,4/19/23,1273.73
CUST10776,8/9/24,952.23
CUST10657,3/13/25,436.33
CUST10024,5/2/23,487.14
CUST10238,5/27/23,501.61
CUST10046,7/19/25,1590.14
CUST10866,2/18/25,1019.34
CUST10638,3/29/23,1417.62
CUST10144,7/22/25,1112.58
CUST10170,4/26/24,2950.81
CUST10813,7/19/24,453.56
CUST10941,5/20/23,752.24
CUST10843,12/19/20,1062.54
CUST10116,6/5/24,303.15
CUST10243,6/12/24,106.29
CUST10827,10/3/22,428.26
CUST10883,6/5/24,497.92
CUST10419,4/30/24,531.06
CUST10148,6/20/23,1300.43
CUST10213,2/6/24,1706.76
CUST10664,7/1/23,511.05
CUST10354,5/2/25,273.37
CUST10052,10/24/24,140.8
CUST10072,5/2/23,417.22
CUST10693,2/11/25,1621.03
CUST10383,1/21/24,151.91
CUST10291,1/24/25,721.57
CUST10312,7/4/25,1494.62
CUST10049,1/3/23,1145.56
CUST10220,6/2/23,1553.77
CUST10823,8/14/23,999.53
CUST10482,7/31/24,427.69
CUST10029,3/16/24,1683.83
CUST10083,12/23/23,675.94
CUST10532,9/12/21,376.7
CUST10047,4/9/24,291.76
CUST10813,7/3/23,963.67
CUST10089,11/21/22,242.94
CUST10510,7/9/23,2862.09
CUST10219,6/17/24,218.4
CUST10117,6/14/25,208.91
CUST10643,5/19/23,1678.4
CUST10116,5/19/24,3014.96
CUST10018,2/28/23,1583.69
CUST10911,10/7/23,550.66
CUST10032,4/22/24,234.8
CUST10655,4/28/25,1508.46
CUST10416,8/7/21,1563.98
CUST10787,7/17/25,1247.87
CUST10862,4/16/25,734.66
CUST10788,4/12/23,588.98
CUST10454,11/16/23,858.54
CUST10117,6/9/24,412.64
CUST10046,7/9/24,294.62
CUST10016,2/21/25,576.99
CUST10560,6/15/25,1705.23
CUST10000,2/25/24,225.7
CUST10611,3/8/25,668.48
CUST10262,3/20/24,627.81
CUST10103,5/27/22,1474.06
CUST10691,1/6/25,1203.23
CUST10257,8/3/23,1130.93
CUST10312,5/15/25,4153.96
CUST10165,12/16/24,202.81
CUST10775,8/23/24,161.19
CUST10380,2/24/23,975.36
CUST10055,9/14/21,1486.89
CUST10102,9/20/23,581.27
CUST10550,9/12/24,1413.79
CUST10348,2/23/25,2677.35
CUST10344,12/19/22,589.02
CUST10155,5/10/25,643.95
CUST10520,5/11/21,1006.63
CUST10566,8/1/24,412.42
CUST10422,7/14/23,114.43
CUST10093,3/19/23,635.92
CUST10557,1/10/25,690.82
CUST10285,1/9/25,1125.35
CUST10549,2/16/23,908.95
CUST10624,12/28/24,476.76
CUST10089,3/17/22,553.13
CUST10851,5/22/25,392.52
CUST10448,8/27/22,164.86
CUST10100,6/6/23,126.52
CUST10120,1/21/25,421.85
CUST10053,1/3/24,823.81
CUST10709,3/10/22,1094.27
CUST10051,7/5/24,981.29
CUST10902,6/21/24,1970.3
CUST10073,7/2/25,1370.79
CUST10655,3/27/25,535.26
CUST10039,3/15/24,2128.88
CUST10144,7/6/25,551.63
CUST10839,3/3/25,920.24
CUST10205,2/25/25,75.17
CUST10425,8/27/23,1850.73
CUST10696,3/10/23,441.06
CUST10311,6/10/25,546.01
CUST10642,2/2/25,986.93
CUST10544,9/10/21,538.08
CUST10572,7/3/25,1052.62
CUST10796,6/16/23,122.11
CUST10764,12/14/22,423.5
CUST10224,2/25/21,1708.82
CUST10290,11/13/24,271.96
CUST10660,8/11/23,89.49
CUST10082,9/27/24,615.26
CUST10538,11/16/24,1722.68
CUST10072,8/22/22,3164.15
CUST10632,12/17/23,203.9
CUST10271,8/30/24,1865.61
CUST10524,6/1/25,1051.17
CUST10314,5/19/25,459.34
CUST10793,1/10/24,3245.87
CUST10461,4/13/24,1510.45
CUST10786,3/8/24,524.28
CUST10506,7/22/21,779.95
CUST10628,5/14/24,1288.79
CUST10278,7/12/25,935.26
CUST10440,5/15/25,314.52
CUST10966,6/19/25,1046.12
CUST10433,6/20/25,1657.74
CUST10253,5/26/24,1163.85
CUST10862,2/17/23,797.6
CUST10030,4/9/24,822.4
CUST10375,10/21/21,653.02
CUST10109,1/26/24,1452.41
CUST10762,6/11/24,1255.97
CUST10174,12/29/24,1900.24
CUST10695,9/5/21,808.45
CUST10685,9/3/23,396.03
CUST10632,4/15/25,1701.03
CUST10826,3/6/25,1088.43
CUST10726,7/9/23,242.82
CUST10155,7/15/24,682.73
CUST10514,2/8/25,734.6
CUST10710,8/24/24,785.88
CUST10154,7/31/23,663.92
CUST10464,2/1/23,2025.39
CUST10170,11/3/23,444.38
CUST10637,6/5/24,790.59
CUST10007,11/13/23,814.03
CUST10619,6/27/24,369.37
CUST10012,8/14/23,679.39
CUST10424,12/9/23,2120.97
CUST10387,4/12/25,152.58
CUST10334,12/12/23,516.04
CUST10526,9/5/23,1187.03
CUST10823,4/16/23,1178.74
CUST10486,8/8/24,553.73
CUST10986,7/5/21,371.79
CUST10617,11/12/24,329.77
CUST10591,7/2/24,736.33
CUST10290,12/6/24,473.75
CUST10017,5/28/24,815.19
CUST10744,4/28/21,437.4
CUST10013,8/20/24,694
CUST10001,2/17/24,452.22
CUST10086,6/22/24,1148.27
CUST10747,11/4/23,312.07
CUST10135,1/29/24,1066.12
CUST10717,9/15/24,1535.18
CUST10252,10/27/24,319.29
CUST10716,9/6/24,964.39
CUST10497,9/26/24,1573.48
CUST10892,1/23/24,266.36
CUST10204,4/21/23,69.56
CUST10107,6/21/25,613.16
CUST10086,7/8/22,935.02
CUST10865,5/30/24,1750.76
CUST10280,6/14/24,2447.69
CUST10102,1/8/25,3073.1
CUST10196,3/28/25,1190.46
CUST10834,1/13/22,900.38
CUST10759,2/17/25,286.9
CUST10132,6/27/24,400.62
CUST10901,5/14/22,1586.78
CUST10308,7/17/25,76.26
CUST10138,6/19/23,1386.89
CUST10345,7/21/25,820.16
CUST10148,12/28/24,80.68
CUST10549,1/28/23,1184.52
CUST10130,5/22/25,239.87
CUST10940,10/9/22,2728.09
CUST10955,9/26/23,1854.04
CUST10759,10/29/24,334.13
CUST10107,4/24/25,1411.73
CUST10600,12/28/20,548.1
CUST10730,2/25/24,3131.16
CUST10405,12/23/23,998.26
CUST10489,5/12/25,1667.77
CUST10948,8/11/24,1417.47
CUST10230,1/13/25,540.92
CUST10053,11/1/23,3286.11
CUST10819,8/26/23,2209.24
CUST10967,8/16/23,828.13
CUST10465,5/2/25,663.72
CUST10224,5/11/23,1546.47
CUST10562,2/9/21,1517.8
CUST10563,5/30/24,62.73
CUST10879,1/14/25,848.56
CUST10795,7/29/25,662.63
CUST10707,1/7/24,2217.69
CUST10517,9/29/24,1385.25
CUST10486,2/7/25,929.08
CUST10855,4/6/24,616.66
CUST10589,9/3/24,590.41
CUST10223,10/12/24,269.16
CUST10743,3/27/21,1333.99
CUST10307,10/30/24,962.07
CUST10213,9/29/23,1343.09
CUST10801,6/1/24,2143.61
CUST10376,11/19/22,991.82
CUST10879,4/6/25,2285.56
CUST10296,4/2/21,788.26
CUST10741,3/5/22,1455.48
CUST10028,8/30/22,567.36
CUST10649,6/29/24,609.56
CUST10634,5/3/24,287.47
CUST10789,5/7/23,972.85
CUST10987,5/6/23,1082.33
CUST10494,6/10/24,1153.76
CUST10966,6/7/25,524.48
CUST10541,12/12/23,900.84
CUST10761,6/8/23,1239.34
CUST10175,8/3/22,991.88
CUST10644,5/23/25,404.56
CUST10782,12/4/22,43.14
CUST10402,10/25/24,1645.9
CUST10583,4/8/23,1509.91
CUST10694,8/4/22,1388.35
CUST10683,8/2/24,2623.09
CUST10287,8/5/23,595.03
CUST10710,8/23/24,401.6
CUST10145,11/18/24,836.64
CUST10973,7/16/24,255.52
CUST10991,6/9/24,573.35
CUST10694,3/23/24,870.99
CUST10277,7/2/24,1102.11
CUST10452,3/26/22,1794.33
CUST10384,11/18/23,2382.71
CUST10972,2/16/25,467.73
CUST10174,1/21/25,613.39
CUST10604,9/29/24,1169.57
CUST10638,11/3/22,250
CUST10029,4/12/24,107.87
CUST10457,10/16/24,1609.67
CUST10304,10/26/24,1270.99
CUST10438,12/30/24,359.09
CUST10416,11/21/22,432.51
CUST10582,5/13/25,87.87
CUST10428,7/8/23,201.13
CUST10782,6/14/25,108.07
CUST10440,8/23/24,849.56
CUST10398,6/7/24,1621.32
CUST10176,4/23/25,704.63
CUST10753,2/26/24,2452.05
CUST10549,8/18/24,1581.3
CUST10626,4/4/25,349.42
CUST10876,12/27/24,619.82
CUST10387,5/6/24,1324.15
CUST10196,8/10/24,1070.9
CUST10195,11/1/24,501.88
CUST10076,6/5/24,1728.67
CUST10658,8/23/22,318.16
CUST10476,1/27/25,539.54
CUST10686,10/14/22,238.31
CUST10695,4/4/25,830.51
CUST10536,2/17/25,375.35
CUST10586,9/7/24,1606.94
CUST10330,1/15/25,606.91
CUST10239,10/29/24,71.39
CUST10750,8/16/24,851.32
CUST10728,7/11/25,1321.28
CUST10783,11/2/22,2274.39
CUST10397,6/12/24,462.74
CUST10775,7/19/23,1512.39
CUST10078,1/19/23,261.27
CUST10291,7/9/23,757.41
CUST10105,3/26/23,716.51
CUST10126,4/5/23,668.02
CUST10397,5/4/24,1193.72
CUST10022,7/22/24,1484.52
CUST10943,10/30/24,535.41
CUST10214,6/14/25,1310.61
CUST10627,1/2/24,710.61
CUST10415,3/26/22,696.28
CUST10569,1/11/25,2668.36
CUST10464,1/15/24,95.18
CUST10402,11/24/24,1896.51
CUST10257,12/8/21,540.14
CUST10950,1/21/23,2566.45
CUST10081,6/15/23,138.98
CUST10946,10/12/21,787.45
CUST10947,11/9/22,223.33
CUST10243,10/14/24,802.88
CUST10404,2/10/25,1109.33
CUST10100,5/15/24,829.03
CUST10523,7/17/22,462.26
CUST10292,10/12/24,1059.8
CUST10460,9/19/24,803.22
CUST10675,11/23/23,615.57
CUST10295,6/20/25,1654.68
CUST10856,7/12/24,773.71
CUST10259,1/26/25,890.8
CUST10881,6/26/23,321.26
CUST10447,6/20/21,1283.87
CUST10543,8/16/24,1212.67
CUST10473,3/12/24,159.11
CUST10244,5/24/23,712.66
CUST10355,2/16/22,1626.8
CUST10331,3/31/21,1711.09
CUST10239,2/20/25,510.97
CUST10355,12/20/23,594.47
CUST10829,3/24/23,2145.8
CUST10881,8/25/24,1271.36
CUST10678,7/29/24,1946.78
CUST10020,4/20/25,1083.49
CUST10257,3/5/25,446.13
CUST10649,11/12/23,915.38
CUST10517,8/27/24,1352.97
CUST10958,7/17/23,380.16
CUST10923,10/23/24,549.4
CUST10985,6/10/24,1505.14
CUST10122,4/9/22,766.91
CUST10772,2/24/25,905.84
CUST10493,1/1/23,2327.57
CUST10778,1/23/25,243.67
CUST10685,7/23/23,1805.11
